familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000106493484,P,25,9,0,3,4,034.058670,-118.423790
000106493510,D,01,7,0,0,0,034.013410,-118.396190
000106493515,J,10,9,0,0,0,033.999760,-118.397400
000106493604,A,17,9,0,3,2,034.057510,-118.425480
000106493646,J,25,9,0,2,2,034.057630,-118.426240
000106493662,P,07,9,0,3,4,034.154220,-118.539330
000106493675,F,06,8,0,0,0,034.154220,-118.539330
000106493691,W,01,2,0,,,034.062880,-118.426850
000106493751,E,15,9,0,3,3,034.036780,-118.447580
000106493756,J,26,9,0,3,2,034.057410,-118.426600
000106493858,J,15,4,0,,,034.056569,-118.427166
000106493866,E,10,9,0,2,2,033.741880,-118.388690
000106493874,R,19,4,0,,,034.056569,-118.427166
000106493976,H,24,9,0,0,0,034.055850,-118.427890
000106493997,P,15,9,0,3,4,034.056230,-118.428310
000106494037,P,16,4,0,,,034.055360,-118.428610
000106494236,J,15,9,0,2,3,034.054290,-118.430180
000106494391,C,09,9,0,3,3,034.136360,-118.374990
000106494493,J,10,2,0,,,034.025490,-118.503990
000106494503,V,10,9,0,2,2,034.055810,-118.422890
000106494582,E,19,7,0,0,0,034.053434,-118.431721
000106494689,E,15,9,0,2,3,034.062150,-118.422300
000106494697,G,13,8,0,0,0,034.062030,-118.422210
000106494744,D,47,9,0,3,5,034.060740,-118.421370
000106494760,A,33,9,0,2,3,034.060680,-118.420640
000106494773,E,39,9,0,3,4,034.056300,-118.428790
000106494786,F,37,9,0,2,3,034.056150,-118.429280
000106494804,S,05,9,0,3,3,034.064620,-118.431140
000106495334,J,14,1,0,,,034.069170,-118.450650
000106496458,I,07,9,0,2,2,034.023070,-118.444540
000106496788,E,25,9,0,2,3,034.004620,-118.439500
000106496851,I,23,3,0,,,034.061460,-118.447950
000106496856,I,17,9,0,0,0,034.061460,-118.447950
000106496937,P,17,2,0,,,034.061460,-118.447950
000106496966,E,40,9,0,2,3,034.055150,-118.438560
000106497069,F,15,1,0,,,034.061200,-118.447730
000106497108,D,13,1,0,,,034.059380,-118.445807
000106497174,E,01,2,0,,,034.118710,-118.321070
000106497373,E,28,9,0,2,3,034.053400,-118.438460
000106497394,H,05,9,0,2,3,034.035580,-118.509140
000106497412,A,09,3,0,,,034.075130,-118.392600
000106497454,E,31,4,0,,,034.052460,-118.438320
000106497572,J,16,7,0,0,0,034.051855,-118.437611
000106497632,D,01,5,0,,,034.054280,-118.366420
000106497640,V,06,9,0,2,3,033.829430,-118.289540
000106497687,I,03,4,0,,,034.065103,-118.408899
000106497849,S,11,9,0,2,3,034.061830,-118.458930
000106497886,J,16,9,0,5,4,034.066570,-118.436790
000106497899,J,37,9,0,3,4,034.066260,-118.436650
000106497912,F,24,9,0,2,3,034.065850,-118.436480
000106498280,H,09,2,0,,,034.101350,-118.355600
000106498395,K,25,2,0,,,034.067100,-118.450700
000106498691,E,37,9,0,3,3,034.073910,-118.437470
000106499809,H,07,2,0,,,034.062820,-118.448910
000106499972,E,14,4,0,,,034.062660,-118.441820
000106499977,P,16,3,0,,,034.062660,-118.441820
000106500112,D,19,3,0,,,034.062220,-118.441910
000106500120,E,19,9,0,1,2,034.062220,-118.441910
000106500293,E,27,9,0,1,1,034.062220,-118.441910
000106500298,J,26,9,0,1,1,034.062220,-118.441910
000106500329,C,19,9,0,1,1,034.062220,-118.441910
000106500515,I,09,9,0,2,2,034.165450,-118.464060
000106500620,E,22,9,0,3,4,034.063450,-118.435660
000106500641,N,31,9,0,4,4,034.062970,-118.435210
000106500662,I,08,9,0,2,3,034.132990,-118.467690
000106500696,E,05,9,0,1,3,034.175880,-118.462120
000106500701,J,16,9,0,3,2,034.055260,-118.432270
000106500719,G,26,3,0,,,034.055370,-118.431590
000106500785,S,10,9,0,4,4,034.041700,-118.496260
000106500793,E,19,9,0,3,5,034.057860,-118.426630
000106500808,E,30,9,0,3,3,034.057500,-118.427150
000106500832,D,26,9,0,2,3,034.057120,-118.428680
000106500858,J,13,9,0,2,3,034.061910,-118.428020
000106500866,I,19,9,0,2,3,034.056200,-118.430020
000106500874,E,15,9,0,2,3,034.048780,-118.422420
000106500882,E,24,9,0,3,2,034.055360,-118.430260
000106500890,H,32,9,0,2,2,034.055240,-118.430410
000106500905,P,31,9,0,3,2,034.054960,-118.430840
000106501029,F,09,9,0,3,4,034.037540,-118.416840
000106501040,D,16,4,0,,,034.054370,-118.432130
000106501058,J,09,9,0,3,4,034.120080,-118.448120
000106501087,E,26,4,0,,,034.047100,-118.434067
000106501142,E,37,9,0,2,2,034.055140,-118.432730
000106501163,J,38,9,0,2,2,034.055140,-118.432730
000106501189,E,32,5,0,,,034.055220,-118.433170
000106501215,J,29,8,0,0,0,034.055152,-118.433831
000106501257,I,09,9,0,2,3,034.241900,-118.262250
000106501320,E,27,9,0,2,2,034.053380,-118.437940
000106501359,F,15,9,0,4,5,034.070270,-118.433200
000106501375,E,15,9,0,5,5,034.069590,-118.431760
000106501401,H,19,9,0,7,4,034.067940,-118.432300
000106501406,J,16,9,0,5,4,034.067920,-118.431630
000106501456,D,33,9,0,2,4,034.064610,-118.428410
000106501477,R,19,9,0,4,4,034.063720,-118.428590
000106501485,D,26,9,0,2,2,034.063300,-118.428350
000106501511,D,32,9,0,4,4,034.062920,-118.427420
000106501516,I,10,7,0,0,0,034.034160,-118.414280
000106501524,I,14,9,0,2,5,034.062670,-118.427270
000106501532,E,41,9,0,2,3,034.062420,-118.427150
000106501561,I,06,6,0,,,034.062210,-118.421130
000106502148,E,13,9,0,3,4,033.998820,-118.398490
000106502169,H,26,2,0,,,034.068920,-118.453360
000106502512,E,05,9,0,2,3,034.164350,-118.439400
000106502622,J,14,9,0,3,2,034.083890,-118.082680
000106502716,C,13,9,0,2,2,034.039470,-118.441350
000106502910,H,16,1,0,,,034.066190,-118.453710
000106502931,J,17,3,0,,,034.050930,-118.431460
000106502960,E,16,4,0,,,034.065977,-118.453407
000106503084,A,17,5,0,,,034.065520,-118.452550
000106503102,R,06,9,0,5,5,034.110370,-118.406180
000106503445,E,09,9,0,3,3,034.168210,-118.241570
000106503505,J,05,8,0,0,0,034.105450,-118.393980
000106503547,D,13,9,0,2,2,034.054820,-118.444310
000106503563,I,28,9,0,1,3,034.038770,-118.427760
000106503607,S,27,9,0,2,3,034.054820,-118.444310
000106503877,N,16,9,0,2,2,033.742032,-118.319655
000106503903,S,19,9,0,3,2,034.055100,-118.443680
000106503987,E,07,5,0,,,034.052597,-118.436915
000106504064,J,14,3,0,,,034.053730,-118.442600
000106504093,C,11,9,0,3,3,034.049680,-118.400630
000106504098,K,16,9,0,2,3,034.052920,-118.441900
000106504124,D,30,9,0,4,4,034.051800,-118.441700
000106504132,Q,40,9,0,3,4,034.051810,-118.440940
000106504158,I,01,2,0,,,033.855284,-118.395473
000106504205,J,18,9,0,2,3,034.050710,-118.440000
000106504268,E,18,9,0,0,0,034.050000,-118.439380
000106504331,P,22,9,0,2,3,034.058910,-118.426760
000106504336,J,21,9,0,2,2,034.059190,-118.427330
000106504378,C,03,2,0,,,033.976260,-118.428220
000106504381,A,15,9,0,4,5,034.058190,-118.428780
000106504404,D,30,9,0,2,3,034.057730,-118.429430
000106504420,E,33,9,0,4,3,034.056990,-118.429550
000106504438,D,16,9,0,2,3,034.056920,-118.430640
000106504470,S,15,5,0,,,034.055938,-118.431663
000106504527,E,09,9,0,2,3,034.035440,-118.413020
000106504577,E,11,9,0,3,3,034.062790,-118.422030
000106504661,D,15,9,0,2,2,034.055560,-118.432820
000106504700,E,19,9,0,2,2,034.055960,-118.433280
000106504718,S,13,9,0,2,2,034.055960,-118.433280
000106504726,D,15,9,0,2,2,034.055960,-118.433280
000106504734,E,19,9,0,2,2,034.055960,-118.433280
000106504776,E,12,9,0,3,3,034.039810,-118.455110
000106504967,J,17,5,0,,,034.069720,-118.452150
000106505374,F,13,1,0,,,034.068660,-118.450680
000106506223,V,14,1,0,,,034.066290,-118.448230
000106506231,I,03,5,0,,,034.016420,-118.441040
000106506278,J,01,9,0,0,0,034.067010,-118.457710
000106506286,J,16,9,0,4,3,034.067500,-118.433880
000106506299,E,18,9,0,3,3,034.067520,-118.434410
000106506354,P,13,9,0,4,3,034.064200,-118.438830
000106506414,R,16,9,0,4,4,034.067750,-118.457020
000106506435,J,37,9,0,5,4,034.066710,-118.455180
000106506469,E,41,0,0,,,034.066490,-118.454280
000106506642,K,11,9,0,2,4,034.037010,-118.388040
000106506715,E,10,9,0,3,2,034.154550,-118.489190
000106506985,J,17,3,0,,,034.064210,-118.450210
000106506998,J,19,4,0,,,034.065072,-118.450407
000106507457,E,07,9,0,0,0,034.125028,-118.447569
000106507559,E,08,9,0,3,2,034.055070,-118.415493
000106507562,I,26,9,0,3,2,034.065700,-118.430050
000106507575,J,32,9,0,3,2,034.065700,-118.430050
000106507685,J,32,9,0,3,3,034.065250,-118.430490
000106507737,H,18,8,0,0,0,034.065910,-118.431950
000106507740,J,15,9,0,3,4,034.066360,-118.432580
000106507753,E,31,9,0,4,4,034.065820,-118.432780
000106507758,J,20,9,0,3,3,034.064620,-118.431140
000106507790,D,19,9,0,4,4,034.065560,-118.433010
000106507795,E,26,9,0,2,3,034.064790,-118.433010
000106507889,D,27,9,0,5,5,034.064330,-118.433970
000106508076,J,15,9,0,3,4,034.063300,-118.433600
000106508107,S,17,5,0,,,034.031326,-118.749881
000106508209,C,23,9,0,0,0,034.062090,-118.434430
000106508246,I,06,2,0,,,034.068630,-118.454480
000106508393,J,02,9,0,0,0,034.098910,-118.401140
000106508458,H,16,4,0,,,034.050660,-118.374590
000106508461,F,18,9,0,4,4,034.061820,-118.437510
000106508628,P,15,9,0,3,2,034.059560,-118.439220
000106508644,J,13,3,0,,,034.059560,-118.439220
000106508673,N,28,9,0,3,3,034.079870,-118.397580
000106508720,E,04,9,0,1,2,034.031010,-118.516840
000106508916,P,11,2,0,,,034.024120,-118.496260
000106508966,D,39,9,0,0,0,034.060160,-118.441760
000106509030,S,16,9,0,5,5,034.075040,-118.435330
000106509072,E,09,9,0,9,7,034.085480,-118.404720
000106509080,I,15,9,0,5,5,034.076490,-118.435680
000106509103,I,13,9,0,4,4,034.075240,-118.435050
000106509108,E,25,9,0,7,5,034.075130,-118.434190
000106509129,J,28,9,0,6,6,034.074210,-118.433790
000106509140,J,23,9,0,5,5,034.073350,-118.434260
000106509145,J,13,9,0,4,4,034.055860,-118.398710
000106509153,J,35,9,0,4,5,034.072760,-118.434170
000106509174,J,24,9,0,0,0,034.071490,-118.434200
000106509179,J,19,9,0,4,4,034.071330,-118.433480
000106509205,I,13,9,0,4,4,034.070560,-118.434420
000106509221,W,15,9,0,4,4,034.068920,-118.434900
000106509263,E,14,9,0,4,4,034.067590,-118.437610
000106509271,W,17,9,0,0,0,034.067320,-118.438300
000106509284,J,19,9,0,4,4,034.066450,-118.437850
000106509289,E,09,7,0,0,0,034.054910,-118.410030
000106509336,F,37,9,0,4,4,034.064740,-118.438950
000106509349,E,15,9,0,4,3,034.064200,-118.439310
000106509360,J,17,9,0,3,4,034.063620,-118.439640
000106509365,E,02,4,0,,,034.108420,-118.343060
000106509404,J,28,9,0,5,6,034.062800,-118.440510
000106509409,J,28,9,0,2,2,034.062470,-118.440590
000106509417,D,30,9,0,6,7,034.062310,-118.440630
000106509470,E,19,7,0,0,0,034.057480,-118.439310
000106509535,P,17,9,0,3,2,034.054110,-118.437270
000106509556,E,16,9,0,2,3,034.053790,-118.437640
000106509768,S,09,7,0,0,0,034.129160,-118.410340
000106509828,D,32,9,0,0,0,034.051910,-118.436260
000106509844,J,05,9,0,3,4,034.165280,-118.637030
000106520014,I,15,9,0,3,3,034.067230,-118.455050
000106520535,E,10,9,0,2,3,034.030520,-118.449400
000106520640,I,14,4,0,,,034.057110,-118.446940
000106520742,J,20,9,0,5,5,034.040200,-118.474520
000106520815,G,01,4,0,,,034.137390,-118.095650
000106520894,P,12,2,0,,,034.054360,-118.444410
000106520909,T,12,9,0,0,0,034.165960,-118.460370
000106520996,D,06,9,0,5,5,034.154310,-118.583400
000106521057,E,11,2,0,,,034.053350,-118.443280
000106521112,D,19,9,0,1,0,034.053350,-118.443280
000106521272,J,31,9,0,2,2,034.041360,-118.451500
000106521468,P,13,9,0,1,1,034.053350,-118.443280
000106521471,H,27,9,0,1,2,034.053350,-118.443280
000106521751,D,14,9,0,3,2,034.096310,-118.367840
000106521824,P,09,9,0,2,2,034.047520,-118.439880
000106521840,D,20,2,0,,,034.052400,-118.442710
000106521874,I,01,4,0,,,033.956398,-118.384020
000106521905,W,33,7,0,0,0,034.051777,-118.442748
000106522074,C,16,9,0,2,2,034.050910,-118.441430
000106522150,J,35,7,0,0,0,034.050660,-118.441240
000106522286,E,19,4,0,,,034.050080,-118.440720
000106522304,W,17,4,0,,,034.050080,-118.440720
000106522325,D,15,3,0,,,034.049770,-118.441260
000106522464,A,05,5,0,,,034.165770,-118.129950
000106522503,J,19,9,0,3,3,034.064350,-118.425460
000106522529,S,17,7,0,0,0,034.063210,-118.424350
000106522545,F,33,9,0,2,4,034.062870,-118.424090
000106522566,R,46,9,0,3,3,034.062030,-118.422740
000106522574,E,17,9,0,2,3,034.061510,-118.423010
000106522582,H,35,9,0,2,2,034.061510,-118.422340
000106522595,J,19,9,0,2,2,034.060980,-118.422740
000106522605,E,17,6,0,,,034.060720,-118.421840
000106522618,E,12,9,0,3,3,034.168550,-118.641880
000106522621,D,16,7,0,0,0,034.059850,-118.421950
000106522650,A,27,8,0,0,0,034.072690,-118.436840
000106522655,S,22,9,0,2,3,034.072350,-118.436690
000106522676,J,29,9,0,4,4,034.070770,-118.436340
000106522689,P,21,9,0,6,4,034.070260,-118.435200
000106522692,R,15,9,0,2,3,034.069810,-118.435680
000106522723,R,04,9,0,8,7,034.091510,-118.431530
000106522728,E,26,9,0,5,3,034.068380,-118.433810
000106522731,P,16,9,0,6,5,034.068360,-118.432930
000106522736,D,18,9,0,5,5,034.068150,-118.432870
000106522752,N,32,9,0,4,3,034.067040,-118.433010
000106522817,A,07,9,0,3,2,034.067850,-118.387950
000106522901,E,41,9,0,4,4,034.061390,-118.428900
000106522998,D,24,9,0,2,3,034.060790,-118.430730
000106523012,D,08,9,0,2,3,034.063690,-118.436400
000106523025,J,49,9,0,3,5,034.060510,-118.431980
000106523041,C,20,9,0,4,6,034.060150,-118.432530
000106523067,E,15,9,0,2,3,034.059680,-118.433240
000106523070,D,03,9,0,3,4,034.011180,-118.434780
000106523083,A,16,9,0,3,4,034.059530,-118.433550
000106523101,C,25,9,0,4,4,034.059420,-118.434070
000106523122,A,17,9,0,2,2,034.059280,-118.434710
000106523127,D,23,9,0,3,3,034.058740,-118.434710
000106523148,P,26,9,0,1,3,034.058540,-118.435670
000106523151,P,20,9,0,2,2,034.058980,-118.436110
000106523211,P,03,7,0,0,0,034.058360,-118.383930
000106523232,H,07,3,0,,,034.054550,-118.444070
000106523240,D,37,9,0,3,4,034.058320,-118.438760
000106523274,P,26,4,0,,,034.057350,-118.440120
000106523290,P,23,9,0,3,3,034.057150,-118.440880
000106523376,J,19,2,0,,,034.056570,-118.443330
000106523465,H,08,9,0,3,4,034.441510,-118.476250
000106523779,K,18,3,0,,,034.056432,-118.445334
000106523863,H,05,9,0,3,3,034.098490,-117.803810
000106524186,S,12,9,0,2,1,034.060700,-118.432230
000106524270,E,10,9,0,3,3,034.148160,-118.358520
000106524275,J,39,9,0,5,4,034.064290,-118.434540
000106524288,J,16,9,0,4,4,034.063820,-118.434470
000106524314,P,16,9,0,3,3,034.060360,-118.432770
000106524319,J,20,9,0,2,3,034.059880,-118.432980
000106524335,E,19,9,0,3,2,034.056320,-118.431560
000106524348,S,08,6,0,,,034.199060,-118.508170
000106524709,J,19,4,0,,,034.063110,-118.444930
000106524725,E,19,4,0,,,034.063110,-118.444930
000106524746,D,13,9,0,4,4,034.151450,-118.472570
000106525051,W,12,9,0,0,0,034.045710,-118.298990
000106525247,H,22,9,0,0,0,034.052090,-118.438550
000106525365,S,13,5,0,,,034.063342,-118.445149
000106525394,J,07,9,0,4,3,034.066870,-118.427760
000106525399,S,38,9,0,4,4,034.062550,-118.439410
000106525409,E,11,9,0,3,2,034.067300,-118.426890
000106525433,C,25,4,0,,,034.061971,-118.442742
000106525535,J,44,9,0,2,3,034.059880,-118.427960
000106525543,E,47,9,0,2,3,034.059150,-118.428060
000106525572,R,19,9,0,4,4,034.073450,-118.478670
000106525580,D,30,9,0,2,3,034.058030,-118.429630
000106525585,J,42,9,0,2,3,034.057790,-118.430050
000106525598,S,19,9,0,2,3,034.057520,-118.430430
000106525608,K,26,9,0,4,4,034.115870,-118.474770
000106525624,E,19,9,0,2,2,034.056740,-118.431560
000106525666,D,06,9,0,5,3,034.069060,-118.460410
000106525674,P,13,9,0,2,2,034.056620,-118.431860
000106525768,J,16,9,0,3,2,034.056990,-118.432670
000106525844,D,23,4,0,,,034.056890,-118.433150
000106525849,E,16,2,0,,,034.056890,-118.433150
000106525881,I,08,3,0,,,034.050750,-118.436090
000106526010,W,29,9,0,2,2,034.056190,-118.434180
000106526028,J,13,3,0,,,034.056190,-118.434180
000106526049,P,16,9,0,2,2,034.056190,-118.434180
000106526057,I,14,9,0,3,2,034.056190,-118.434180
000106526094,J,01,4,0,,,034.054640,-118.379800
000106526109,H,03,4,0,,,033.998890,-118.443870
000106526219,J,13,9,0,2,2,034.055820,-118.438890
000106526272,J,19,9,0,0,0,034.055610,-118.439710
000106526298,A,15,9,0,2,3,034.055770,-118.441210
000106526531,P,25,9,0,3,2,034.067300,-118.426890
000106526604,J,16,9,0,3,2,034.067300,-118.426890
000106526659,E,07,2,0,,,034.069520,-118.397610
000106526756,E,24,9,0,4,2,034.067670,-118.428660
000106526777,J,02,4,0,,,034.065500,-118.431630
000106526793,W,15,9,0,3,2,034.067670,-118.428660
000106526858,D,15,9,0,4,3,034.066870,-118.427760
000106526866,J,03,9,0,3,2,034.059894,-118.439718
000106526882,D,07,4,0,,,034.059730,-118.436790
000106526887,J,17,9,0,4,3,034.066870,-118.427760
000106526989,D,14,4,0,,,034.066550,-118.428150
000106527142,J,13,9,0,3,2,034.062720,-118.433310
000106527197,W,01,3,0,,,034.049870,-118.420620
000106527244,R,06,5,1,,,034.061957,-118.441546
000106527299,J,23,0,0,,,034.066550,-118.428150
000106527362,I,04,9,0,3,2,034.060600,-118.370110
000106527485,F,05,9,0,1,1,034.060160,-118.441760
000106527498,E,11,9,0,2,2,034.059560,-118.439220
000106527511,E,16,4,0,,,034.067150,-118.429580
000106527634,P,27,9,0,3,2,034.065700,-118.430050
000106527655,E,01,3,0,,,034.065700,-118.430050
000106527684,E,19,9,0,3,2,034.065700,-118.430050
000106527692,J,12,9,0,3,2,034.065700,-118.430050
000106527697,H,46,9,0,4,5,034.041310,-118.392760
000106527736,J,17,9,0,3,2,034.065700,-118.430050
000106527749,C,06,9,0,4,3,034.059330,-118.440050
000106527760,S,19,9,0,3,2,034.065700,-118.430050
000106527794,J,14,9,0,2,1,034.066370,-118.430690
000106527809,E,16,9,0,2,1,034.066370,-118.430690
000106527833,J,35,9,0,3,3,034.066370,-118.430690
000106527854,D,20,9,0,2,2,034.066370,-118.430690
000106527901,P,15,9,0,3,2,034.066370,-118.430690
000106527906,J,26,9,0,3,3,034.066370,-118.430690
000106527943,J,33,9,0,3,2,034.066370,-118.430690
000106528038,R,11,9,0,4,2,034.069550,-118.412170
000106528088,K,14,3,0,,,034.065990,-118.431100
000106528193,J,28,9,0,3,3,034.065250,-118.430490
000106528198,P,14,9,0,3,3,034.065250,-118.430490
000106528229,J,05,4,0,,,034.051270,-118.427730
000106528266,E,07,9,0,3,3,034.155400,-118.754150
000106528274,J,19,9,0,3,3,034.065250,-118.430490
000106528431,N,26,9,0,3,3,034.064620,-118.431140
000106528449,E,19,9,0,3,2,034.064620,-118.431140
000106528452,I,18,9,0,3,3,034.064620,-118.431140
000106528465,J,16,9,0,4,3,034.064620,-118.431140
000106528504,H,16,9,0,3,3,034.064620,-118.431140
000106528509,J,05,9,0,0,0,034.104240,-118.391640
000106528520,H,17,4,0,,,034.064620,-118.431140
000106528601,H,13,4,0,,,034.064210,-118.432790
000106528651,E,34,9,0,1,1,034.064210,-118.432790
000106528677,J,19,9,0,1,1,034.064210,-118.432790
000106528732,D,23,5,0,,,034.064210,-118.432790
000106528800,J,32,9,0,3,2,034.064210,-118.432790
000106528847,A,13,9,0,3,2,034.064210,-118.432790
000106528855,J,18,9,0,3,3,034.063370,-118.432000
000106528868,E,09,9,0,2,3,034.010280,-118.465810
000106528871,W,21,9,0,3,2,034.148780,-118.386880
000106528897,A,05,9,0,2,2,033.976670,-118.463810
000106528960,P,18,9,0,4,3,034.063370,-118.432000
000106528978,I,15,9,0,2,2,034.063370,-118.432000
000106528986,J,19,9,0,0,0,034.063370,-118.432000
000106529084,D,26,9,0,2,2,034.063370,-118.433060
000106529110,P,06,4,0,,,034.051701,-118.476264
000106529199,J,13,9,0,2,3,034.063370,-118.433060
000106529233,R,13,9,0,2,2,034.063370,-118.433060
000106529314,A,15,9,0,0,0,034.063370,-118.433060
000106529364,R,35,9,0,2,3,034.063370,-118.433060
000106529377,E,14,9,0,2,2,034.063370,-118.433060
000106529550,S,24,9,0,3,2,034.062600,-118.432300
000106529571,D,16,3,0,,,034.054250,-118.464320
000106529589,E,25,9,0,1,1,034.062720,-118.433310
000106529610,A,19,9,0,3,2,034.062720,-118.433310
000106529678,D,19,9,0,3,2,034.062720,-118.433310
000106529694,A,19,9,0,3,2,034.062720,-118.433310
000106529738,E,15,4,0,,,034.062040,-118.432520
000106529775,D,26,9,0,3,2,034.062040,-118.432520
000106529835,R,19,9,0,3,2,034.062040,-118.432520
000106529872,I,20,9,0,3,2,034.062040,-118.432520
000106529903,P,19,4,0,,,034.062040,-118.432520
000106529987,E,11,9,0,3,2,034.067670,-118.428660
